School,Name,Position,Class,Hometown,High School
Ohio State,Austin Snyder,K,Jr.,"Groveport, Ohio",Groveport Madison/Findlay,,
Penn State,Dominic DeLuca,LB,R-So.,"West Pittston, Pa.",Wyoming Area,,
Penn State,KeAndre Lambert-Smith,WR,Jr.,"Norfolk, Va.",Maury,,
Penn State,Jaylen Reed,S,Jr.,"Detroit, Mich.",Martin Luther King High School,,
Penn State,Liam Clifford,WR,R-So.,"Maineville, Ohio",St. Xavier High School,,
Penn State,Keaton Ellis,S,Sr.,"State College, Pa.",State College Area,,
Penn State,Dante Cephas,WR,R-Sr.,"Pittsburgh, Pa.",Penn Hills,,
Penn State,Johnny  Dixon,CB,Sr.,"Tampa, Fla.",Chamberlain,,
Penn State,Kalen King,CB,Jr.,"Detroit, Mich.",Cass Tech,,
Penn State,Malick Meiga,WR,Jr.,"Saint Jerome, QC",Cegep du Vieux,,
Penn State,Omari Evans,WR,So.,"Killeen, Texas",Shoemaker,,
Penn State,Cam Miller,CB,So.,"Fernandina Beach, Fla.",Trinity Christian Academy,,
Penn State,Harrison Wallace III,WR,R-So.,"Montgomery, Ala.",Pike Road High School,,
Penn State,Zakee Wheatley,S,R-So.,"Crofton, Md.",Archbishop Spalding High School,,
Penn State,Kaden Saunders,WR,R-Fr.,"Columbus, Ohio",Westerville South,,
Penn State,Tyler Johnson,WR,R-Fr.,"Martinsville, Va",Magna Vista,,
Penn State,DaKaari  Nelson,S,Fr.,"Livingston, Ala.",Selma,,
Penn State,King  Mack,S,Fr.,"Miami, Fla.",St. Thomas Aquinas,,
Penn State,Beau Pribula,QB,R-Fr.,"York, Pa.",Central York,,
Penn State,Mehki Flowers,S,R-Fr.,"Harrisburg, Pa.",Central Dauphin East,,
Penn State,Nicholas  Singleton,RB,So.,"Shillington, Pa.",Governor Mifflin,,
Penn State,Abdul Carter,LB,So.,"Philadelphia, Pa.",La Salle College,,
Penn State,Malik  McClain,WR,Jr.,"Daphne, Ala.",IMG Academy (Fla.),,
Penn State,Anthony Ivey,WR,R-Fr.,"Lancaster, Pa.",Manheim Township,,
Penn State,Zion Tracy,CB,Fr.,"Hempstead, N.Y.",St. Thomas More (Conn.),,
Penn State,Kaytron Allen,RB,So.,"Norfolk,Va.",IMG Academy,,
Penn State,Tony Rojas,LB,Fr.,"Fairfax, Va.",Fairfax,,
Penn State,Tyrece Mills,S,R-Jr.,"Philadelphia, PA",Northeast,,
Penn State,Jaxon Smolik,QB,Fr.,"Van Meter, Iowa",Dowling Catholic,,
Penn State,Drew Allar,QB,So.,"Medina, Ohio",Medina,,
Penn State,Amin Vanover,DE,Jr.,"Newark, N.J.",St. Joseph's,,
Penn State,Khalil Dinkins,TE,R-So.,"Wexford, Pa.",North Allegheny High School,,
Penn State,Elliot Washington II,CB,Fr.,"Venice, Fla.",Venice,,
Penn State,Karson Kiesewetter,QB,Fr.,"Altoona, Pa.",Bishop Guilfoyle,,
Penn State,Mason Stahl,WR,R-Jr.,"Pittsburgh, Pa.",Baldwin,,
Penn State,Joey  Schlaffer,TE,Fr.,"Reading, Pa.",Exeter Township,,
Penn State,Davon Townley Jr.,DT,R-So.,"Minneapolis, MN",North Community High School,,
Penn State,Jack  Lambert,QB,Fr.,"Hampstead, N.C.",Topsail,,
Penn State,Jameial Lyons,DE,Fr.,"Philadelphia, Pa.",Roman Catholic,,
Penn State,Adisa Isaac,DE,R-Sr.,"Brooklyn, N.Y.",Canarsie,,
Penn State,Carmelo Taylor,WR,Fr.,"Roanoke, Va.",Patrick Henry,,
Penn State,Kevin Winston Jr.,S,So.,"Columbia, Md.",DeMatha Catholic,,
Penn State,Curtis Jacobs,LB,Jr.,"Glen Burnie, Md.",McDonogh School,,
Penn State,Trey Potts,RB,R-Sr.,"Williamsport, Pa.",Williamsport,,
Penn State,London Montgomery,RB,Fr.,"Scranton, Pa.",Scranton Prep,,
Penn State,Ta’Mere Robinson,LB,Fr.,"Pittsburgh, Pa.",Brashear,,
Penn State,Daequan Hardy,CB,R-Sr.,"Pittsburgh, Pa.",Penn Hills,,
Penn State,David Kency Jr.,RB,Fr.,"Marrero, La.",Archbishop Shaw,,
Penn State,Cam Wallace,RB,Fr.,"Mount Vernon, Ga.",Montgomery County,,
Penn State,Lamont  Payne Jr.,CB,Fr.,"Carnegie, Pa.",Chartiers Valley,,
Penn State,Zane Durant,DT,So.,"Lake Nona, Fla.",Lake Nona,,
Penn State,Audavion Collins,CB,R-Fr.,"Covington, Ga",Newton,,
Penn State,Amiel Davis,RB,R-So.,"Voorhees, N.J.",Eastern Regional,,
Penn State,George Hlavac,CB,R-Fr.,"Orefield, Pa.",Allentown Central Catholic,,
Penn State,Kolin Dinkins,CB,R-Fr.,"Wexford, Pa.",North Allegheny,,
Penn State,Keon Wylie,LB,R-Fr.,"Philadelphia, Pa.",Imhotep Charter,,
Penn State,Dani  Dennis-Sutton,DE,So.,"Millsboro, Del.",McDonogh School (Md.),,
Penn State,Tyler Holzworth,RB,R-So.,"Milford, N.J.",Delaware Valley Regional,,
Penn State,Blaise Sokach-Minnick,SN,R-Fr.,"West Pittston, Pa.",Wyoming Area,,
Penn State,Jace Tutty,CB,R-So.,"Stroudsburg, Pa.",Stroudsburg,,
Penn State,Zuriah Fisher,DE,R-Jr.,"Aliquippa, Pa.",Aliquippa,,
Penn State,Feyisayo Oluleye,WR,R-Jr.,,"Lancaster, Pa.",,
Penn State,Tank Smith,RB,R-Sr.,"Pittsburgh, Pa.",Penn Hills,,
Penn State,Winston Yates,LB,Fr.,"Moorestown, N.J.",Paul VI,,
Penn State,Ty Blanding,DT,Fr.,"Bronx, N.Y.",Christ The King,,
Penn State,Jashaun Green,S,R-Fr.,"State College, Pa.",State College Area,,
Penn State,Patrick Williams,S,R-Fr.,"Brooklyn, N.Y.",Eagle Academy 2,,
Penn State,Kobe King,LB,R-So.,"Detroit, Mich.",Cass Tech,,
Penn State,Mason Robinson,DE,Fr.,"Randallstown, Md.",McDonogh School,,
Penn State,Tyler Elsdon,LB,Jr.,"Frackville, Pa.",North Schuylkill,,
Penn State,Chop Robinson,DE,Jr.,"Gaithersburg, Md.",Quince Orchard,,
Penn State,Tyler Warren,TE,Jr.,"Mechanicsville, Va.",Atlee,,
Penn State,Jackson Pryts,LB,R-Fr.,"Hermitage, Pa.",Hickory,,
Penn State,Joey  Palko,DE,Fr.,"Pottsville, Pa.",Pottsville Area,,
Penn State,Will Patton,SN,R-Fr.,"New Castle, Pa.",Shenango,,
Penn State,Tyler Duzansky,SN,R-So.,"Wheaton, Ill.",St. Francis Prep,,
Penn State,Kaveion Keys,LB,Fr.,"Richmond, Va.",Varina,,
Penn State,Ben Chizmar,LB,R-So.,"Gibsonia, Pa.",Mars Area,,
Penn State,Alonzo  Ford Jr.,DT,Jr.,"Richmond, Va.",Varina,,
Penn State,Hakeem Beamon,DT,R-Sr.,"Midlothian, Va.",Manchester,,
Penn State,Dominic Rulli,OL,R-Fr.,"Burlington, Ky.",The Taft School (Conn.),,
Penn State,Jordan van den Berg,DT,R-So.,"Johannesburg, South Africa",Providence Christian,,
Penn State,Nick  Dawkins,OL,R-Jr.,"Allentown, Pa.",Parkland,,
Penn State,Ian Harvie,OL,R-Fr.,"Royersford, Pa.",Spring-Ford,,
Penn State,Chimdy Onoh,OL,Fr.,"Baltimore, Md.",Dundalk,,
Penn State,Joseph  Mupoyi,DE,Fr.,"Kinshasa, DR of the Congo",St. Thomas More (Conn.),,
Penn State,JB Nelson,OL,R-Jr.,"Pittsburgh, Pa.",Mount Lebanon,,
Penn State,Ibrahim Traore,OL,R-Jr.,"Bronx, N.Y.",Frederick Douglas Academy 1,,
Penn State,Kaleb Artis,DT,R-Fr.,"Westbury, N.Y.",St. Francis Preparatory School,,
Penn State,Landon Tengwall,OL,R-So.,"Annapolis, Md.",Our Lady of Good Counsel,,
Penn State,Liam Powers,OL,Fr.,"Doylestown, Pa.",Central Bucks East,,
Penn State,Alex Birchmeier,OL,Fr.,"Ashburn, Va.",Broad Run,,
Penn State,Hunter Nourzad,OL,R-Sr.+,"Marietta, Ga.",The Walker School,,
Penn State,Jim Fitzgerald,OL,R-Fr.,"Severna Park, Md.",Archbishop Spalding,,
Penn State,Drew Shelton,OL,So.,"Downingtown, Pa.",Downingtown West,,
Penn State,Henry Boehme,OL,Fr.,"Birmingham, Ala.",Mountain Brook,,
Penn State,Anthony  Donkoh,OL,Fr.,"Aldie, Va.",Lightridge,,
Penn State,J’ven  Williams,OL,Fr.,"Reading, Pa.",Wyomissing,,
Penn State,Olaivavega Ioane,OL,R-Fr.,"Graham, WA",Graham-Kapowsin,,
Penn State,Caedan Wallace,OL,R-Sr.,"Robbinsville, N.J.",The Hun School,,
Penn State,Olumuyiwa Fashanu,OL,Jr.,"Waldorf, Md.",Gonzaga College High School,,
Penn State,Matt Detisch,OL,R-Fr.,"Mars, Pa.",Mars Area,,
Penn State,Sal Wormley,OL,R-Sr.,"Newark, N.J.",Smyrna (Del.),,
Penn State,Golden Israel-Achumba,OL,R-Jr.,"Bowie, Md.",DeMatha Catholic,,
Penn State,Addison Penn,OL,R-Jr.,"Southlake, Texas",Carroll,,
Penn State,Cristian Driver,WR,R-Fr.,"Flower Mound, Texas",Liberty Christian,,
Penn State,Jan Mahlert,WR,R-So.,"Furstenfeldbruck, Germany",Fursty,,
Penn State,Ethan Black,WR,Fr.,"Davidsville, Pa.",Conemaugh Township,,
Penn State,Jake Spencer,WR,R-Jr.,"Gladwyne, Pa.",Haverford School,,
Penn State,Theo  Johnson,TE,Jr.,"Windsor, Ont.",Holy Names Catholic,,
Penn State,Jason Estrella,WR,R-So.,"Tallahassee, Fla.","Liberty (Bethlehem, Pa.)",,
Penn State,Andrew  Rappleyea,TE,Fr.,"Millbrook, N.Y.",Milton Academy (Mass.),,
Penn State,Jerry Cross,TE,R-Fr.,"Milwaukee, Wis.",Rufus King,,
Penn State,Sam Siafa,DT,R-Fr.,"Downingtown, Pa.",Downingtown West,,
Penn State,Finn  Furmanek,TE,Fr.,"State College, Pa.",State College Area,,
Penn State,Dvon Ellies,DT,R-Sr.,"Burtonsville, Md.",McDonogh School,,
Penn State,Alex Felkins,K,Sr.,"Tulsa, Okla.",Holland Hall,,
Penn State,Smith Vilbert,DE,R-Sr.,"Monsey, N.Y.",St. Joseph's (N.J.),,
Penn State,Bobby Mears,DE,Fr.,"West Chester, Pa.",Malvern Prep,,
Penn State,Sander Sahaydak,K,R-So.,"Bethlehem, Pa.",Liberty High School,,
Penn State,Ryan  Barker,K/P,Fr.,"Landenberg, Pa.",Kennett,,
Penn State,Jake Wilson,DE,R-Jr.,"Nazareth, Pa.",Nazareth,,
Penn State,Riley Thompson,P,Sr.,"Melbourne, Australia",Haileybury,,
Penn State,Mitchell Groh,P,R-So.,"Dallastown, Pa.",Dallastown Area,,
Penn State,Alex Bacchetta,P,R-Fr.,"Atlanta, Ga.",The Westminster Schools,,
Penn State,Coziah Izzard,DT,Jr.,"Columbia, Md.",DeMatha Catholic,,
Penn State,Gabriel Nwosu,P,R-So.,"Derwood, Md.",The Bullis School,,
Louisville,Chris Bell,WR,So.,"Yazoo City, Miss.",Greenville Christian,,
Louisville,Jamari Thrash,WR,R-Jr.,"LaGrange, Ga.",Troup County,,
Louisville,"Jarvis Brownlee, Jr.",DB,Jr.,"Miami Gardens, Fla.",Carol City,,
Louisville,Jadon Thompson,WR,Jr.,"Chicago, Ill.","Naperville, Ill.",,
Louisville,Kevin Coleman,WR,So.,"St. Louis, Mo.",St. Mary's,,
Louisville,Quincy Riley,DB,R-Jr.,"Columbia, S.C.",A.C. Flora,,
Louisville,Maurice Turner,RB,So.,"Nicholls, Ga.",Coffee,,
Louisville,Aaron Williams,DB,Fr.,"Moreno Valley, Calif.",St. John Bosco,,
Louisville,Josh Minkins,DB,Jr.,"Louisville, Ky.",Ballard,,
Louisville,Stanquan  Clark,LB,Fr.,"Miami, Fla.",Miami Central,,
Louisville,Evan Conley,QB,Sr.,"Marietta, Ga.",Kell,,
Louisville,Jimmy Calloway,WR,R-So.,"Morrow, Ga.",Morrow,,
Louisville,Ashton Gillotte,DL,Jr.,"Boca Raton, Fla.",Boca Raton,,
Louisville,Ahmari Huggins-Bruce,WR,Jr.,"Dillon, S.C.",Dillon,,
Louisville,Pierce Clarkson,QB,Fr.,"Bellflower, Calif.",St. John Bosco,,
Louisville,Benjamin Perry,DB,R-So.,"Chicago, Ill.",Hillcrest,,
Louisville,Jamari Johnson,TE,Fr.,"Inglewood, Calif.",Inglewood,,
Louisville,Cam'Ron Kelly,DB,R-Sr.,"Chesapeake, Va.",Oscar Smith,,
Louisville,Brady Allen,QB,R-Fr.,"Fort Branch, Ind.",Gibson Southern,,
Louisville,Popeye Williams,DL,So.,"Westfield, Ind.",Westfield,,
Louisville,Gilbert Frierson,DB-LB,R-Sr.,"Coconut Grove, Fla.",Coral Gables,,
Louisville,Jack Plummer,QB,Sr.,"Gilbert, Ariz.",Gilbert,,
Louisville,Stephen Herron,DL,R-Sr.,"Louisville, Ky.",Trinity,,
Louisville,Sam  Vaulton,QB,So.,"Knoxville, Tenn.",Venice,,
Louisville,Harrison Bailey,QB,Jr.,"Marietta, Ga.",Marietta,,
Louisville,Kameron Wilson,DL,R-So.,"McDonough, Ga.",Mount Zion,,
Louisville,Travis Egan,QB,Fr.,"Mt. Washington, Ky.",Bullitt East,,
Louisville,Jackson Hamilton,LB,R-So.,"Woodstock, Ga.",Blessed Trinity Catholic,,
Louisville,T.J.  Capers,LB,Fr.,"Miami, Fla.",Columbus,,
Louisville,Sam Young,QB,So.,"LaGrange, Ky.",Oldham County,,
Louisville,Brock  Domann,QB,Sr.,"Colorado Springs, Colo.",Independence CC,,
Louisville,Marquis  Groves-Killebrew,DB,R-Fr.,"Kennesaw, Ga.",North Cobb,,
Louisville,Victoine Brown,DL,R-So.,"Loganville, Ga.",Grayson,,
Louisville,D'Angelo Hutchinson,DB,So.,"St. Petersburg, Fla.",Northeast,,
Louisville,Keith Brown,LB,Jr.,"Lebanon, Ore.",Lebanon,,
Louisville,Keyjuan Brown,RB,Fr.,"Atlanta, Ga.",South Atlanta,,
Louisville,Isaac Guerendo,RB,Sr.,"Clayton, Ind.",Avon,,
Louisville,Jaylin Alderman,LB,Jr.,"Valdosta, Ga.",Valdosta,,
Louisville,Jawhar Jordan,RB,R-Jr.,"Long Island, N.Y.",Hamilton,,
Louisville,M.J.  Griffin,DB,R-Jr.,"Ypsilanti, Mich.",Temple,,
Louisville,Thane Martin,RB,Fr.,"Wilmington, Del.",St. Mark's,,
Louisville,Devin Neal,DB,Jr.,"Lexington, Ky.",Douglass,,
Louisville,Trey  Franklin,DB,R-Jr.,"Robins, Ga.",Iowa Western CC,,
Louisville,Storm Duck,DB,R-Sr.,"Boiling Springs, N.C.",Boiling Springs,,
Louisville,Derrick Edwards,DB,R-So.,"Miami, Fla.",Palmetto,,
Louisville,Kaden Moorman,,Fr.,"Frankfort, Ky.",Franklin County,,
Louisville,Marcus Washington,DB,R-Fr.,"Grovetown, Ga.",Grovetown,,
Louisville,Ryheem Craig,DL,R-So.,"Taylorsville, N.C.",Alexander Central,,
Louisville,Hayden Travelstead,LS,Fr.,"Acworth, Ga.",North Paulding,,
Louisville,Mario Agyen,RB,R-Jr.,Bronx N.Y.,Northern Highlands,,
Louisville,TJ Quinn,LB,R-So.,"Valdosta, Ga.",Lowndes,,
Louisville,Antonio Watts,LB,So.,"Columbus, Ga.",Carver,,
Louisville,Destin Cheirs,DB,Fr.,"Madisonville, Ky.",North Hopkins,,
Louisville,Jatavian Churchill,WR,Jr.,"Springfield, Ky.",Washington County,,
Louisville,Jeremy Hamilton,DB,R-Fr.,"Georgetown, Ky.",Scott County,,
Louisville,Kevin Longstreet,DB,Fr.,Inglewood,,,
Louisville,Daniel Martens,DB,R-Fr.,"Franklin, Wisc.",Franklin,,
Louisville,Carter Schwartz,P,Fr.,"Louisville, Ky.",Trinity,,
Louisville,Brock Travelstead,K,Jr.,"Acworth, Ga.",North Paulding,,
Louisville,Ramon Puryear,DL,R-Jr.,"Louisville, Ky.",Eastern,,
Louisville,Josh Lifson,TE,Gr.,"Louisville, Ky.",Kentucky Country Day,,
Louisville,Jack Reiger,LB,R-Sr.,"Hoffman Estates, Ill.",J.B. Conant,,
Louisville,Selah Brown,DL,So.,"Louisville, Ky.",Male,,
Louisville,Duane Martin,TE,Jr.,"Laurens, S.C.",Laurens District 55,,
Louisville,Darrian Bell,LB,Jr.,"Danville, Ky.",Danville,,
Louisville,Jaedon King,WR,Fr.,"Columbus, Ind.",Carmel,,
Louisville,Shai Kochav,LS,R-So.,"Miami, Fla.",TRU Prep,,
Louisville,Dakadrien Saunders,DB,So.,"Eminence, Ky.",Eminence,,
Louisville,Kris Hughes,WR,Fr.,"Morganfield, Ky.",Union County,,
Louisville,Austin Collins,OL,R-So.,"Perrysburg, Ohio",Perrysburg,,
Louisville,Saadiq Clements,DL,Fr.,"Henderson, Ky.",Henderson,,
Louisville,Lance  Robinson,OL,R-Sr.,"Camilla, Ga.",Mitchell County,,
Louisville,Jaxon  Panariello,LB,Fr.,"Louisville, Ky.",St. Xavier,,
Louisville,Willie Tyler,OL,R-Sr.,"Racine, Wisc.",Racine Lutheran,,
Louisville,Renato Brown,OL,R-Jr.,"West Palm Beach, Fla.",Palm Beach Central,,
Louisville,Jeff Clark,DL,R-Jr.,"Powder Springs, Ga.",McEachern,,
Louisville,Mike Powell,OL,R-Fr.,"Louisville, Ky.",DeSales,,
Louisville,Sam  Secrest,OL,R-Fr.,"Indianapolis, Ind.",Roncalli,,
Louisville,Bryan Hudson,OL,R-Sr.,"Georgetown, Ky.",Scott County,,
Louisville,Travis Taylor,OL,Jr.,"Houston, Texas",St. Thomas,,
Louisville,Izaiah Reed,OL,R-Fr.,"Jackson, Tenn.",North Side,,
Louisville,John Paul Flores,OL,R-Sr.,"Arlington, Texas",All Saints,,
Louisville,Michael  Gonzalez,OL,Jr.,"Indian Trail, N.C.",Sun Valley,,
Louisville,Trevonte Sylvester,OL,R-So.,"Breaux Bridge, La.",Breaux Bridge,,
Louisville,Joshua Black,OL,R-Jr.,"Stone Mountain, Ga.",Stephenson,,
Louisville,Emmanual Sowders,OL,Gr.,"Louisville, Ky.",Jeffersontown,,
Louisville,Madden Sanker,OL,Fr.,"Douglasville, Ga.",South Paulding,,
Louisville,Eric Miller,OL,R-Sr.,"Mason, Ohio",William Mason,,
Louisville,Luke Burgess,OL,Fr.,"New Palestine, Ind.",New Palestine,,
Louisville,Vincent Lumia,OL,Sr.,"Riviera Beach, Fla.",Suncoast,,
Louisville,Joe Crocker,OL,Fr.,"Nashville, Tenn.",Franklin Road Academy,,
Louisville,Makhete Gueye,OL,R-Fr.,"Bradenton, Fla.",Venice Senior,,
Louisville,Cataurus Hicks,WR,Fr.,"Miami, Fla.",Miami Central,,
Louisville,Jahlil McClain,WR,Fr.,"Bellflower, Calif.",St. John Bosco,,
Louisville,Allan Houston,WR,R-Sr.,"Greenwich, Conn.",Rye Country Day,,
Louisville,Joey Gatewood,TE,R-Sr.,"Jacksonville, Fla.",Bartram,,
Louisville,Nate Kurisky,TE,So.,"Washington, D.C.",Gonzaga,,
Louisville,Elijah Downing,WR,R-So.,"Louisville, Ky.",Ballard,,
Louisville,William Fowles,WR,Fr.,"Hialeah, Fla.",Dade Christian,,
Louisville,Gage Reale,TE,So.,"Charlotte, N.C.",Charlotte Christian,,
Louisville,Jermayne Lole,DL,Gr.,"Long Beach, Calif.",Long Beach Poly,,
Louisville,Tawfiq Thomas,DL,So.,"Tampa, Fla.",Gaither,,
Louisville,Micah Carter,DL,Fr.,"Louisville, Ky.",St. Xavier,,
Louisville,Nick Lopez,K,R-Sr.,"Huntington Beach, Calif.",Mater Dei,,
Louisville,Jared Dawson,DL,R-So.,"Collierville, Tenn.",Collierville,,
Louisville,Brady Hodges,P,Jr.,"Knoxville, Tenn.",Farragut,,
Louisville,Cole Hussung,K,So.,"Floyd Knobs, Ind.",Floyd Central,,
Louisville,William  Spencer,DL,Fr.,"New Albany, Ind.",New Albany,,
Louisville,Mason Reiger,DL,Jr.,"Hoffman Estates, Ill.",Conant,,
Louisville,R.J. Sorensen,DL,R-So.,"West Palm Beach, Fla",St. Thomas Aquinas,,
Louisville,Rodney McGraw,DL,So.,"Chicago, Ill.",Elkhart,,
Louisville,Adonijah Green,DL,Fr.,"Ellenwood, Ga.",Cedar Grove,,
Louisville,Nick Keller,K,R-Fr.,"Hebron, Ky.",Conner,,
Louisville,Dezmond Tell,DL,Jr.,"Stockbridge, Ga.",Dutchtown,,
Wake Forest,Brendon Harris,DB,R-Sr.,"Chattanooga, TN",Baylor School,,
Wake Forest,Caelen Carson,DB,Jr.,"Waldorf, MD",North Point,,
Wake Forest,Taylor Morin,WR,R-Jr.,"Centreville, VA",Westfield,,
Wake Forest,Troy Hoilman,QB,R-So.,"Newland, NC",Avery County,,
Wake Forest,Malik Mustapha,DB,Jr.,"Charlotte, N.C.",Weddington,,
Wake Forest,Walker Merrill,WR,Jr.,"Brentwood, TN",Brentwood,,
Wake Forest,Horatio Fields,WR,R-So.,"Douglasville, GA",New Manchester,,
Wake Forest,Kendron Wayman,DL,Jr.,"Denton, MD",North Caroline,,
Wake Forest,Justice Ellison,RB,Jr.,"Ashburn, VA",The Flint Hill School,,
Wake Forest,AJ Williams,DB,R-Jr.,"Bamberg, SC",Bamberg-Ehrhardt,,
Wake Forest,Wesley Grimes,WR,So.,"Raleigh, NC",Millbrook,,
Wake Forest,Chelen Garnes,DB,Sr.,"Waldorf, MD",North Point,,
Wake Forest,Charlie Gilliam,QB,Fr.,"McDonough, GA",Eagles Landing Christian Academy,,
Wake Forest,DaShawn Jones,DB,R-So.,"Baltimore, MD",Mount Saint Joseph,,
Wake Forest,Donavon Greene,WR,R-Jr.,"Mount Airy, NC",Mount Airy,,
Wake Forest,Nick Helbig,DL,R-Sr.,"Groton, CT",Fitch,,
Wake Forest,Jacobi Gilbert,DB,R-So.,"Atlanta, GA",Westlake,,
Wake Forest,Mitch Griffis,QB,R-So.,"Ashburn, VA",Broad Run,,
Wake Forest,Ke'Shawn Williams,WR,Jr.,"Philadelphia, PA",Springside Chestnut Hill Academy,,
Wake Forest,Tyler Mizzell,QB,Fr.,"Denver, NC",East Lincoln,,
Wake Forest,Evan Slocum,DB,Jr.,"Cartersville, GA",Cartersville,,
Wake Forest,Jaylen Hudson,DL,R-Jr.,"Fayetteville, NC",Cape Fear,,
Wake Forest,Michael Kern,QB,R-Jr.,"Orlando, FL",Lake Nona,,
Wake Forest,Michael Frogge,TE,R-So.,"Greensboro, NC",Northern Guilford,,
Wake Forest,Zamari Stevenson,DB,So.,"Statesville, NC",Statesville,,
Wake Forest,Santino Marucci,QB,R-So.,"Jacksonville, Fla.",Bartram Trail,,
Wake Forest,Eldrick Robinson II,LB,So.,"Pensacola, FL",Booker T. Washington,,
Wake Forest,Cameron Hite,TE,R-Jr.,"Greeneville, TN",Greeneville,,
Wake Forest,Trent Nicholson,DB,R-So.,"Sammamish, WA",Eastlake,,
Wake Forest,Zach Igwebe,RB,R-So.,"Clarksville, MD",River Hill,,
Wake Forest,Chase Jones,LB,Sr.,"Warren, NJ",St. Peter's Prep,,
Wake Forest,Demarcus Rankin,DB,Jr.,"Lancaster, TX",Ferris,,
Wake Forest,Demond Claiborne,RB,So.,"Aylett, VA",King William,,
Wake Forest,"Antonio Robinson, Jr.",DB,Fr.,"Miami, FL",Beechwood,,
Wake Forest,Dylan Hazen,LB,R-So.,"The Woodlands, TX",The Woodlands College Park,,
Wake Forest,Jamare Glasker,DB,R-Fr.,"Temple Hills, MD",Potomac,,
Wake Forest,Quincy Bryant,LB,R-So.,"Lilburn, Ga.",Parkview,,
Wake Forest,Drew Pickett,RB,Fr.,"Montgomery, AL",Russell County,,
Wake Forest,Travon West,DB,Fr.,"Piedmont, SC",Wren,,
Wake Forest,David Egbe,RB,Fr.,"Millstone, NJ",Loomis Chaffee,,
Wake Forest,Christian Greene,WR,R-So.,"Ashburn, VA",Briar Woods,,
Wake Forest,Andre Hodge,DB,R-Fr.,"Fort Mill, SC",Catawba Ridge,,
Wake Forest,Tate Carney,RB,R-Fr.,"Davie County, NC",Davie County,,
Wake Forest,Jasheen Davis,DL,Jr.,"Snellville, GA",Shiloh,,
Wake Forest,Will Cobb,LS,R-So.,"Matthews, NC",Weddington,,
Wake Forest,Walker Ferguson,WR,R-So.,"Richmond, VA",Trinity Episcopal School,,
Wake Forest,Zach Ranson,LB,R-Jr.,"Snellville, GA",St. Pius X Catholic,,
Wake Forest,James Hillhouse,WR,Fr.,"Westport, CT",Staples HS,,
Wake Forest,Rushaun Tongue,DB,Fr.,"Pasadena, MD",Chesapeake,,
Wake Forest,Ivan Mora,P,R-Jr.,"Dalton, GA",Dalton,,
Wake Forest,Christian Masterson,DB,R-So.,"Naples, FL",Gulf Coast,,
Wake Forest,Owen Pisa,WR,So.,"Manhattan, NY",Pomfret School,,
Wake Forest,Davaughn Patterson,DB,Fr.,"Jacksonville, FL",Edward H White,,
Wake Forest,Aiden Hall,LB,Fr.,"Pleasant Grove, AL",Pleasant Grove,,
Wake Forest,Jacob Roberts,LB,Sr.,"Charlotte, NC",Mallard Creek,,
Wake Forest,John Peterson III,DB,R-So.,"Elon, NC",Episcopal,,
Wake Forest,Will Towns,RB,R-So.,"Jackson, NJ",Jackson Memorial,,
Wake Forest,Tyler Walton,DL,Fr.,"Suwanee, GA",North Gwinnett,,
Wake Forest,Mason Andrade,RB,R-Fr.,"Watertown, MA",Watertown,,
Wake Forest,BJ Williams,DL,R-So.,"Johnston, S.C.",Strom Thurmond,,
Wake Forest,Ryan Dupont,TE,R-So.,"Roswell, GA",Blessed Trinity,,
Wake Forest,Justin Williams,DL,R-Jr.,"Seffner, FL",Armwood,,
Wake Forest,Nick Andersen,DB,So.,"Clifton, VA",Centreville,,
Wake Forest,Andrew Gregerson,WR,R-Fr.,"Minneapolis, MN",Southwest,,
Wake Forest,Kevin Check,TE,R-Fr.,"Mclean, VA",The Potomac School,,
Wake Forest,Kerrington Lee,DL,Fr.,"Palm Beach Gardens, FL",Dwyer,,
Wake Forest,Max Miller,LB,R-So.,"Frankfort, IL",Fork Union Military Academy,,
Wake Forest,Wesley Stroebel,WR,R-Fr.,"Cedarburg, WI",Cedarburg,,
Wake Forest,Landen Baker,TE,Fr.,"Elm City, NC",Southern Nash,,
Wake Forest,Cody Cater,DB,R-So.,"Charlotte, NC",Providence Day School,,
Wake Forest,Kyland Armstrong,OL,Fr.,"Orange Park, FL",Oakleaf,,
Wake Forest,Luke White,LB,R-Fr.,"Los Gatos, CA",Los Gatos,,
Wake Forest,Spencer Clapp,OL,R-Sr.,"Gibsonville, NC",Eastern Guilford,,
Wake Forest,Brooks Yurachek,LB,Fr.,"Fayetteville, AR",Fayetteville,,
Wake Forest,Carter Broers,DL,R-Fr.,"North Sioux City, SD",IMG Academy,,
Wake Forest,Matt Gulbin,OL,R-So.,"Wilton, Conn.",Wilton,,
Wake Forest,Khyler Watson,DL,Fr.,"Charlotte, NC",Ardrey Kell,,
Wake Forest,Bryce Ganious,DL,Jr.,"Houston, TX",Second Baptist,,
Wake Forest,Michael Jurgens,OL,R-Sr.,"Damascus, MD",Damascus,,
Wake Forest,William Moy,LB,Fr.,"Norwalk, CT",Brien McMahon,,
Wake Forest,Sebastien Pierre,OL,R-Fr.,"Norwalk, CT",Norwalk,,
Wake Forest,Matthew Lusardi,DL,R-Fr.,"Basking Ridge, NJ",,,
Wake Forest,Brandon Hoyle,DL,R-Fr.,"Shelby, NC",Shelby,,
